timestamp,dateTimeISO,tempC,tempF,feelslikeF,dewpointF,humidity,pressureMB,pressureIN,windDir,windDirDEG,windSpeedMPH,windGustMPH,precipMM,precipIN,precipRateMM,precipRateIN,pop,visibilityKM,visibilityMI,sky,weather,weatherPrimary,spressureMB,spressureIN,WS
1689332400,2023-07-14T07:00:00-04:00,26.44,79.59,79.59,76.1,89,1015,29.97,E,100,3.36,4.47,0.06,0.0,0.06,0.0,22,16.0,9.942,25,Isolated Storms,Isolated Storms,1014.8,29.97,KHWO
1689336000,2023-07-14T08:00:00-04:00,27.46,81.43,88.89,77.0,86,1015,29.97,ESE,110,3.36,5.26,0.06,0.0,0.06,0.0,45,16.0,9.942,27,Isolated Storms,Isolated Storms,1014.8,29.97,KHWO
1689339600,2023-07-14T09:00:00-04:00,29.5,85.1,95.96,77.23,77,1016,30.0,SE,132,4.47,6.71,0.28,0.01,0.28,0.01,45,16.0,9.942,33,Chance of Storms,Chance of Storms,1015.8,30.0,KHWO
1689256800,2023-07-13T10:00:00-04:00,31.7,89.06,103.34,78.12,70,1016,30.0,SSE,150,4.63,6.55,0.0,0.0,0.0,0.0,0,16.0,9.942,59,Partly Cloudy,Partly Cloudy,1015.7,29.99,KFLL
1689260400,2023-07-13T11:00:00-04:00,32.62,90.72,103.91,76.84,64,1016,30.0,SE,128,5.59,8.01,0.0,0.0,0.0,0.0,0,16.0,9.942,62,Partly Cloudy,Partly Cloudy,1015.7,29.99,KFLL
1689264000,2023-07-13T12:00:00-04:00,32.72,90.9,104.21,76.87,64,1016,30.0,ESE,120,5.75,9.69,0.15,0.01,0.15,0.01,28,16.0,9.942,71,Chance of Storms,Chance of Storms,1015.7,29.99,KFLL
1689267600,2023-07-13T13:00:00-04:00,33.21,91.78,105.6,77.0,62,1016,30.0,ESE,120,7.99,12.86,0.15,0.01,0.15,0.01,30,16.0,9.942,75,Chance of Storms,Chance of Storms,1015.7,29.99,KFLL
1689271200,2023-07-13T14:00:00-04:00,32.37,90.27,103.28,76.84,65,1015,29.97,ESE,120,10.02,14.34,0.15,0.01,0.15,0.01,38,16.0,9.942,71,Chance of Storms,Chance of Storms,1014.7,29.96,KFLL
1689274800,2023-07-13T15:00:00-04:00,31.87,89.37,101.04,76.1,65,1015,29.97,ESE,120,10.02,14.54,0.52,0.02,0.52,0.02,48,16.0,9.942,71,Chance of Storms,Chance of Storms,1014.7,29.96,KFLL
1689278400,2023-07-13T16:00:00-04:00,31.7,89.06,101.78,77.0,68,1015,29.97,SE,130,10.22,15.46,0.52,0.02,0.52,0.02,49,16.0,9.942,70,Chance of Storms,Chance of Storms,1014.7,29.96,KFLL
1689282000,2023-07-13T17:00:00-04:00,32.27,90.09,103.07,76.87,65,1014,29.94,SE,130,10.07,15.46,0.52,0.02,0.52,0.02,47,15.895,9.877,64,Chance of Storms,Chance of Storms,1013.7,29.93,KFLL
1689285600,2023-07-13T18:00:00-04:00,31.2,88.16,99.34,76.1,68,1013,29.91,SSE,150,8.95,14.34,0.52,0.02,0.52,0.02,42,16.0,9.942,69,Chance of Storms,Chance of Storms,1012.7,29.9,KFLL
1689289200,2023-07-13T19:00:00-04:00,30.09,86.16,94.48,74.25,68,1014,29.94,S,172,7.99,12.3,0.52,0.02,0.52,0.02,41,15.775,9.802,80,Chance of Storms,Chance of Storms,1013.7,29.93,KFLL
1689292800,2023-07-13T20:00:00-04:00,28.8,83.84,91.58,74.84,74,1014,29.94,SSE,167,7.45,10.98,0.52,0.02,0.52,0.02,34,16.0,9.942,82,Chance of Storms,Chance of Storms,1013.7,29.93,KFLL
1689296400,2023-07-13T21:00:00-04:00,27.8,82.04,88.44,74.59,78,1015,29.97,SSE,160,5.59,8.95,0.0,0.0,0.0,0.0,0,15.448,9.599,73,Mostly Cloudy,Mostly Cloudy,1014.7,29.96,KFLL
1689300000,2023-07-13T22:00:00-04:00,27.7,81.86,88.43,75.06,80,1016,30.0,SSW,202,5.59,8.75,0.0,0.0,0.0,0.0,0,16.0,9.942,64,Partly Cloudy,Partly Cloudy,1015.7,29.99,KFLL
1689303600,2023-07-13T23:00:00-04:00,27.2,80.96,86.83,75.15,83,1016,30.0,SSE,165,5.21,6.71,0.0,0.0,0.0,0.0,0,16.0,9.942,47,Partly Cloudy,Partly Cloudy,1015.7,29.99,KFLL
1689307200,2023-07-14T00:00:00-04:00,27.2,80.96,86.77,75.02,82,1016,30.0,SE,143,4.47,6.71,0.0,0.0,0.0,0.0,0,16.0,9.942,43,Partly Cloudy,Partly Cloudy,1015.7,29.99,KFLL
1689310800,2023-07-14T01:00:00-04:00,26.79,80.22,85.09,74.43,83,1015,29.97,SE,128,4.47,6.71,0.0,0.0,0.0,0.0,0,16.0,9.942,38,Partly Cloudy,Partly Cloudy,1014.7,29.96,KFLL
1689314400,2023-07-14T02:00:00-04:00,27.13,80.83,86.22,74.43,81,1015,29.97,ESE,111,4.27,6.51,0.0,0.0,0.0,0.0,0,16.0,9.942,36,Partly Cloudy,Partly Cloudy,1014.7,29.96,KFLL
1689318000,2023-07-14T03:00:00-04:00,26.7,80.06,85.07,75.15,85,1014,29.94,E,101,4.43,6.51,0.0,0.0,0.0,0.0,0,16.0,9.942,35,Partly Cloudy,Partly Cloudy,1013.7,29.93,KFLL
1689321600,2023-07-14T04:00:00-04:00,26.7,80.06,84.83,74.55,83,1014,29.94,SE,139,3.53,5.59,0.0,0.0,0.0,0.0,0,16.0,9.942,34,Partly Cloudy,Partly Cloudy,1013.7,29.93,KFLL
1689325200,2023-07-14T05:00:00-04:00,26.63,79.93,79.93,75.18,85,1014,29.94,SE,140,4.47,6.89,0.0,0.0,0.0,0.0,0,16.0,9.942,32,Partly Cloudy,Partly Cloudy,1013.7,29.93,KFLL
1689328800,2023-07-14T06:00:00-04:00,26.7,80.06,85.07,75.15,85,1014,29.94,SE,140,4.32,6.55,0.0,0.0,0.0,0.0,0,15.373,9.553,30,Mostly Clear,Mostly Clear,1013.7,29.93,KFLL
1689332400,2023-07-14T07:00:00-04:00,26.27,79.29,79.29,76.23,90,1015,29.97,SE,136,3.53,6.51,0.0,0.0,0.0,0.0,0,16.0,9.942,29,Mostly Sunny,Mostly Sunny,1014.7,29.96,KFLL
1689336000,2023-07-14T08:00:00-04:00,27.7,81.86,89.9,77.16,86,1015,29.97,SE,138,4.27,6.51,0.0,0.0,0.0,0.0,0,16.0,9.942,29,Mostly Sunny,Mostly Sunny,1014.7,29.96,KFLL
1689339600,2023-07-14T09:00:00-04:00,29.5,85.1,96.97,78.12,80,1016,30.0,SSE,150,5.59,8.01,0.77,0.03,0.77,0.03,47,16.0,9.942,32,Chance of Storms,Chance of Storms,1015.7,29.99,KFLL
1689256800,2023-07-13T10:00:00-04:00,31.5,88.7,101.82,77.41,69,1016,30.0,ENE,60,4.47,5.99,0.0,0.0,0.0,0.0,0,16.0,9.942,46,Partly Cloudy,Partly Cloudy,1015.9,30.0,KAPF
1689260400,2023-07-13T11:00:00-04:00,33.07,91.53,103.41,75.65,60,1016,30.0,WNW,287,4.47,6.71,0.0,0.0,0.0,0.0,0,16.0,9.942,48,Partly Cloudy,Partly Cloudy,1015.9,30.0,KAPF
1689264000,2023-07-13T12:00:00-04:00,33.6,92.48,104.71,75.67,58,1016,30.0,W,270,5.59,8.23,0.01,0.0,0.01,0.0,19,16.0,9.942,52,Isolated Storms,Isolated Storms,1015.9,30.0,KAPF
1689267600,2023-07-13T13:00:00-04:00,33.6,92.48,105.79,76.46,60,1016,30.0,W,270,7.43,10.47,0.01,0.0,0.01,0.0,28,16.0,9.942,52,Chance of Storms,Chance of Storms,1015.9,30.0,KAPF
1689271200,2023-07-13T14:00:00-04:00,33.6,92.48,105.79,76.46,60,1015,29.97,W,270,9.64,11.61,0.01,0.0,0.01,0.0,41,16.0,9.942,57,Chance of Storms,Chance of Storms,1014.9,29.97,KAPF
1689274800,2023-07-13T15:00:00-04:00,33.6,92.48,106.36,76.86,61,1015,29.97,W,270,9.66,13.82,0.12,0.0,0.12,0.0,56,16.0,9.942,61,Chance of Storms,Chance of Storms,1014.9,29.97,KAPF
1689278400,2023-07-13T16:00:00-04:00,33.07,91.53,105.02,76.84,62,1014,29.94,W,270,10.07,13.42,0.12,0.0,0.12,0.0,58,16.0,9.942,73,Chance of Storms,Chance of Storms,1013.9,29.94,KAPF
1689282000,2023-07-13T17:00:00-04:00,33.6,92.48,107.15,77.4,62,1014,29.94,W,280,9.64,12.73,0.12,0.0,0.12,0.0,56,16.0,9.942,78,Chance of Storms,Chance of Storms,1013.9,29.94,KAPF
1689285600,2023-07-13T18:00:00-04:00,32.51,90.52,103.88,77.02,65,1013,29.91,WNW,290,8.52,11.18,0.12,0.0,0.12,0.0,52,16.0,9.942,76,Chance of Storms,Chance of Storms,1012.9,29.91,KAPF
1689289200,2023-07-13T19:00:00-04:00,31.7,89.06,101.05,76.44,66,1014,29.94,WNW,300,7.43,10.07,0.12,0.0,0.12,0.0,50,15.283,9.496,83,Chance of Storms,Chance of Storms,1013.9,29.94,KAPF
1689292800,2023-07-13T20:00:00-04:00,31.51,88.72,101.85,77.41,69,1014,29.94,NW,310,6.29,8.25,0.12,0.0,0.12,0.0,42,15.63,9.712,83,Chance of Storms,Chance of Storms,1013.9,29.94,KAPF
1689296400,2023-07-13T21:00:00-04:00,29.81,85.66,96.43,76.84,75,1015,29.97,SE,137,5.59,8.25,0.04,0.0,0.04,0.0,28,16.0,9.942,78,Isolated Storms,Isolated Storms,1014.9,29.97,KAPF
1689300000,2023-07-13T22:00:00-04:00,29.1,84.38,93.92,76.44,77,1015,29.97,NE,42,4.9,7.83,0.04,0.0,0.04,0.0,19,15.689,9.748,79,Isolated Storms,Isolated Storms,1014.9,29.97,KAPF
1689303600,2023-07-13T23:00:00-04:00,28.39,83.1,91.43,76.12,80,1016,30.0,ENE,66,5.59,7.83,0.04,0.0,0.04,0.0,16,15.579,9.68,76,Isolated Showers,Isolated Showers,1015.9,30.0,KAPF
1689307200,2023-07-14T00:00:00-04:00,27.95,82.31,89.98,76.1,82,1015,29.97,E,96,4.5,7.11,0.04,0.0,0.04,0.0,15,16.0,9.942,57,Isolated Showers,Isolated Showers,1014.9,29.97,KAPF
1689310800,2023-07-14T01:00:00-04:00,27.34,81.21,87.87,76.1,85,1015,29.97,E,100,3.78,6.02,0.0,0.0,0.0,0.0,0,16.0,9.942,46,Partly Cloudy,Partly Cloudy,1014.9,29.97,KAPF
1689314400,2023-07-14T02:00:00-04:00,27.34,81.21,87.87,76.1,85,1015,29.97,ESE,106,4.47,5.59,0.0,0.0,0.0,0.0,0,16.0,9.942,32,Partly Cloudy,Partly Cloudy,1014.9,29.97,KAPF
1689318000,2023-07-14T03:00:00-04:00,27.34,81.21,88.44,77.0,87,1014,29.94,ESE,116,3.78,5.59,0.0,0.0,0.0,0.0,0,16.0,9.942,26,Mostly Clear,Mostly Clear,1013.9,29.94,KAPF
1689321600,2023-07-14T04:00:00-04:00,26.84,80.31,86.45,77.0,90,1014,29.94,ESE,120,3.78,5.59,0.0,0.0,0.0,0.0,0,16.0,9.942,27,Mostly Clear,Mostly Clear,1013.9,29.94,KAPF
1689325200,2023-07-14T05:00:00-04:00,26.84,80.31,86.01,76.1,87,1014,29.94,ESE,120,4.47,6.71,0.0,0.0,0.0,0.0,0,16.0,9.942,29,Mostly Clear,Mostly Clear,1013.9,29.94,KAPF
1689328800,2023-07-14T06:00:00-04:00,26.84,80.31,86.01,76.1,87,1014,29.94,ESE,110,3.78,6.71,0.0,0.0,0.0,0.0,0,16.0,9.942,28,Mostly Clear,Mostly Clear,1013.9,29.94,KAPF
1689332400,2023-07-14T07:00:00-04:00,26.3,79.34,79.34,76.1,90,1015,29.97,E,100,4.47,6.71,0.0,0.0,0.0,0.0,0,16.0,9.942,25,Mostly Sunny,Mostly Sunny,1014.9,29.97,KAPF
1689336000,2023-07-14T08:00:00-04:00,26.84,80.31,86.18,76.44,88,1015,29.97,ESE,110,4.47,6.71,0.0,0.0,0.0,0.0,0,16.0,9.942,24,Mostly Sunny,Mostly Sunny,1014.9,29.97,KAPF
1689339600,2023-07-14T09:00:00-04:00,29.09,84.36,94.88,77.41,80,1016,30.0,ESE,120,4.47,6.71,0.1,0.0,0.1,0.0,34,16.0,9.942,28,Isolated Storms,Isolated Storms,1015.9,30.0,KAPF
1689256800,2023-07-13T10:00:00-04:00,32.2,89.96,104.61,78.08,68,1016,30.0,SSE,154,4.38,5.7,0.0,0.0,0.0,0.0,0,16.0,9.942,55,Partly Cloudy,Partly Cloudy,1015.9,30.0,KFXE
1689260400,2023-07-13T11:00:00-04:00,33.24,91.83,104.42,76.1,60,1016,30.0,SE,124,5.19,7.83,0.0,0.0,0.0,0.0,0,16.0,9.942,66,Partly Cloudy,Partly Cloudy,1015.9,30.0,KFXE
1689264000,2023-07-13T12:00:00-04:00,33.48,92.26,105.13,76.19,60,1016,30.0,SE,124,5.59,8.95,0.05,0.0,0.05,0.0,30,16.0,9.942,69,Chance of Storms,Chance of Storms,1015.9,30.0,KFXE
1689267600,2023-07-13T13:00:00-04:00,33.48,92.26,105.0,76.1,59,1016,30.0,ESE,114,7.83,12.3,0.05,0.0,0.05,0.0,33,16.0,9.942,78,Chance of Storms,Chance of Storms,1015.9,30.0,KFXE
1689271200,2023-07-13T14:00:00-04:00,33.24,91.83,104.42,76.1,60,1015,29.97,ESE,116,9.46,13.42,0.05,0.0,0.05,0.0,42,16.0,9.942,76,Chance of Storms,Chance of Storms,1014.9,29.97,KFXE
1689274800,2023-07-13T15:00:00-04:00,32.38,90.28,102.31,76.1,63,1015,29.97,ESE,120,9.98,14.05,1.32,0.05,1.32,0.05,53,16.0,9.942,71,Chance of Storms,Chance of Storms,1014.9,29.97,KFXE
1689278400,2023-07-13T16:00:00-04:00,32.42,90.36,102.41,76.1,63,1014,29.94,ESE,120,10.07,14.54,1.32,0.05,1.32,0.05,53,16.0,9.942,68,Chance of Storms,Chance of Storms,1013.9,29.94,KFXE
1689282000,2023-07-13T17:00:00-04:00,32.92,91.26,103.64,76.1,61,1014,29.94,SE,130,10.07,15.05,1.32,0.05,1.32,0.05,52,16.0,9.942,70,Chance of Storms,Chance of Storms,1013.9,29.94,KFXE
1689285600,2023-07-13T18:00:00-04:00,31.62,88.92,99.45,75.31,64,1013,29.91,SSE,150,8.95,13.42,1.32,0.05,1.32,0.05,46,15.909,9.885,75,Chance of Storms,Chance of Storms,1012.9,29.91,KFXE
1689289200,2023-07-13T19:00:00-04:00,30.38,86.68,95.35,74.39,67,1014,29.94,SSE,153,8.95,12.41,1.32,0.05,1.32,0.05,44,14.898,9.257,81,Chance of Storms,Chance of Storms,1013.9,29.94,KFXE
1689292800,2023-07-13T20:00:00-04:00,29.19,84.54,92.62,74.79,73,1014,29.94,SSE,165,7.74,10.18,1.32,0.05,1.32,0.05,34,16.0,9.942,80,Chance of Storms,Chance of Storms,1013.9,29.94,KFXE
1689296400,2023-07-13T21:00:00-04:00,28.03,82.45,89.72,75.4,79,1015,29.97,SSE,156,5.7,8.95,0.0,0.0,0.0,0.0,0,16.0,9.942,69,Partly Cloudy,Partly Cloudy,1014.9,29.97,KFXE
1689300000,2023-07-13T22:00:00-04:00,28.03,82.45,89.72,75.4,79,1016,30.0,S,184,4.88,6.71,0.0,0.0,0.0,0.0,0,16.0,9.942,56,Partly Cloudy,Partly Cloudy,1015.9,30.0,KFXE
1689303600,2023-07-13T23:00:00-04:00,27.43,81.37,87.9,75.63,83,1016,30.0,S,171,4.47,6.71,0.0,0.0,0.0,0.0,0,16.0,9.942,45,Partly Cloudy,Partly Cloudy,1015.9,30.0,KFXE
1689307200,2023-07-14T00:00:00-04:00,27.2,80.96,86.92,75.31,83,1016,30.0,SSE,166,4.47,6.71,0.0,0.0,0.0,0.0,0,16.0,9.942,39,Partly Cloudy,Partly Cloudy,1015.9,30.0,KFXE
1689310800,2023-07-14T01:00:00-04:00,27.2,80.96,86.97,75.4,83,1015,29.97,S,175,3.98,6.71,0.0,0.0,0.0,0.0,0,16.0,9.942,35,Partly Cloudy,Partly Cloudy,1014.9,29.97,KFXE
1689314400,2023-07-14T02:00:00-04:00,26.93,80.47,85.97,75.31,84,1015,29.97,SE,132,3.36,5.59,0.0,0.0,0.0,0.0,0,16.0,9.942,33,Partly Cloudy,Partly Cloudy,1014.9,29.97,KFXE
1689318000,2023-07-14T03:00:00-04:00,26.93,80.47,86.22,75.83,86,1014,29.94,SE,126,3.36,5.59,0.0,0.0,0.0,0.0,0,16.0,9.942,32,Partly Cloudy,Partly Cloudy,1013.9,29.94,KFXE
1689321600,2023-07-14T04:00:00-04:00,26.7,80.06,85.61,76.42,89,1014,29.94,SE,140,3.36,5.59,0.0,0.0,0.0,0.0,0,16.0,9.942,33,Partly Cloudy,Partly Cloudy,1013.9,29.94,KFXE
1689325200,2023-07-14T05:00:00-04:00,26.43,79.57,79.57,76.42,90,1014,29.94,SSE,150,3.36,5.59,0.0,0.0,0.0,0.0,0,16.0,9.942,31,Mostly Clear,Mostly Clear,1013.9,29.94,KFXE
1689328800,2023-07-14T06:00:00-04:00,26.7,80.06,85.35,75.83,87,1014,29.94,SE,135,3.36,4.99,0.0,0.0,0.0,0.0,0,16.0,9.942,29,Mostly Clear,Mostly Clear,1013.9,29.94,KFXE
1689332400,2023-07-14T07:00:00-04:00,26.47,79.65,79.65,76.42,90,1015,29.97,SE,131,2.95,5.1,0.0,0.0,0.0,0.0,0,15.461,9.607,26,Mostly Sunny,Mostly Sunny,1014.9,29.97,KFXE
1689336000,2023-07-14T08:00:00-04:00,27.7,81.86,90.53,77.97,88,1015,29.97,SE,136,2.95,5.59,0.0,0.0,0.0,0.0,0,16.0,9.942,25,Mostly Sunny,Mostly Sunny,1014.9,29.97,KFXE
1689339600,2023-07-14T09:00:00-04:00,29.77,85.59,98.26,78.48,79,1016,30.0,SE,140,4.47,7.23,0.47,0.02,0.47,0.02,43,16.0,9.942,28,Isolated Storms,Isolated Storms,1015.9,30.0,KFXE
1689256800,2023-07-13T10:00:00-04:00,32.06,89.71,104.7,78.39,69,1016,30.0,SSE,150,4.47,6.71,0.0,0.0,0.0,0.0,0,16.0,9.942,54,Partly Cloudy,Partly Cloudy,1015.5,29.99,KPMP
1689260400,2023-07-13T11:00:00-04:00,32.91,91.24,103.79,76.23,62,1016,30.0,SE,128,5.59,8.95,0.0,0.0,0.0,0.0,0,16.0,9.942,63,Partly Cloudy,Partly Cloudy,1015.5,29.99,KPMP
1689264000,2023-07-13T12:00:00-04:00,33.3,91.94,104.74,76.23,60,1016,30.0,ESE,120,6.67,10.07,0.09,0.0,0.09,0.0,27,16.0,9.942,70,Chance of Storms,Chance of Storms,1015.5,29.99,KPMP
1689267600,2023-07-13T13:00:00-04:00,32.7,90.86,104.26,76.95,64,1016,30.0,ESE,112,8.5,13.42,0.09,0.0,0.09,0.0,30,16.0,9.942,73,Chance of Storms,Chance of Storms,1015.5,29.99,KPMP
1689271200,2023-07-13T14:00:00-04:00,32.38,90.28,103.08,76.68,64,1015,29.97,ESE,112,10.07,14.54,0.09,0.0,0.09,0.0,38,16.0,9.942,72,Chance of Storms,Chance of Storms,1014.5,29.96,KPMP
1689274800,2023-07-13T15:00:00-04:00,32.08,89.74,102.32,76.68,66,1015,29.97,ESE,120,10.07,15.21,0.9,0.04,0.9,0.04,49,16.0,9.942,73,Chance of Storms,Chance of Storms,1014.5,29.96,KPMP
1689278400,2023-07-13T16:00:00-04:00,32.0,89.6,101.28,76.03,64,1014,29.94,SE,128,10.07,15.66,0.9,0.04,0.9,0.04,49,16.0,9.942,67,Chance of Storms,Chance of Storms,1013.5,29.93,KPMP
1689282000,2023-07-13T17:00:00-04:00,32.38,90.28,102.48,76.23,64,1014,29.94,SE,130,10.07,15.66,0.9,0.04,0.9,0.04,49,16.0,9.942,67,Chance of Storms,Chance of Storms,1013.5,29.93,KPMP
1689285600,2023-07-13T18:00:00-04:00,31.09,87.96,98.52,75.65,67,1013,29.91,SE,140,9.62,15.19,0.9,0.04,0.9,0.04,43,16.0,9.942,75,Chance of Storms,Chance of Storms,1012.5,29.9,KPMP
1689289200,2023-07-13T19:00:00-04:00,30.36,86.65,95.76,74.84,68,1014,29.94,SE,134,8.95,14.54,0.9,0.04,0.9,0.04,42,15.654,9.727,77,Chance of Storms,Chance of Storms,1013.5,29.93,KPMP
1689292800,2023-07-13T20:00:00-04:00,29.68,85.42,93.75,74.59,70,1014,29.94,SSE,165,7.83,12.3,0.9,0.04,0.9,0.04,32,16.0,9.942,83,Chance of Storms,Chance of Storms,1013.5,29.93,KPMP
1689296400,2023-07-13T21:00:00-04:00,28.09,82.56,89.52,74.88,78,1015,29.97,SSE,160,6.44,10.33,0.06,0.0,0.06,0.0,24,16.0,9.942,70,Isolated Storms,Isolated Storms,1014.5,29.96,KPMP
1689300000,2023-07-13T22:00:00-04:00,27.95,82.31,88.9,74.59,78,1016,30.0,S,170,5.59,8.5,0.06,0.0,0.06,0.0,17,16.0,9.942,51,Isolated Storms,Isolated Storms,1015.5,29.99,KPMP
1689303600,2023-07-13T23:00:00-04:00,27.63,81.73,88.07,74.84,80,1016,30.0,SSW,192,4.74,7.83,0.06,0.0,0.06,0.0,15,16.0,9.942,45,Isolated Showers,Isolated Showers,1015.5,29.99,KPMP
1689307200,2023-07-14T00:00:00-04:00,27.38,81.28,87.12,74.59,80,1016,30.0,S,172,4.47,6.89,0.06,0.0,0.06,0.0,17,16.0,9.942,39,Isolated Showers,Isolated Showers,1015.5,29.99,KPMP
1689310800,2023-07-14T01:00:00-04:00,27.06,80.71,86.07,74.59,82,1015,29.97,S,180,4.47,7.11,0.06,0.0,0.06,0.0,16,16.0,9.942,35,Isolated Showers,Isolated Showers,1014.5,29.96,KPMP
1689314400,2023-07-14T02:00:00-04:00,27.14,80.85,86.34,74.59,81,1015,29.97,SE,138,3.94,6.71,0.06,0.0,0.06,0.0,15,16.0,9.942,32,Isolated Showers,Isolated Showers,1014.5,29.96,KPMP
1689318000,2023-07-14T03:00:00-04:00,26.88,80.38,85.46,74.59,83,1014,29.94,SE,140,3.94,6.44,0.0,0.0,0.0,0.0,0,16.0,9.942,32,Partly Cloudy,Partly Cloudy,1013.5,29.93,KPMP
1689321600,2023-07-14T04:00:00-04:00,26.88,80.38,85.68,75.07,84,1014,29.94,SE,140,4.29,6.44,0.0,0.0,0.0,0.0,0,16.0,9.942,33,Partly Cloudy,Partly Cloudy,1013.5,29.93,KPMP
1689325200,2023-07-14T05:00:00-04:00,26.88,80.38,85.81,75.34,85,1014,29.94,SSE,150,4.21,6.71,0.0,0.0,0.0,0.0,0,16.0,9.942,32,Partly Cloudy,Partly Cloudy,1013.5,29.93,KPMP
1689328800,2023-07-14T06:00:00-04:00,26.7,80.06,84.94,74.84,84,1014,29.94,SSE,148,3.76,5.86,0.0,0.0,0.0,0.0,0,16.0,9.942,30,Mostly Clear,Mostly Clear,1013.5,29.93,KPMP
1689332400,2023-07-14T07:00:00-04:00,26.56,79.81,79.81,76.1,88,1015,29.97,SSE,156,3.76,5.86,0.0,0.0,0.0,0.0,0,16.0,9.942,27,Mostly Sunny,Mostly Sunny,1014.5,29.96,KPMP
1689336000,2023-07-14T08:00:00-04:00,27.5,81.5,89.35,77.43,88,1015,29.97,SSE,150,3.36,5.86,0.0,0.0,0.0,0.0,0,16.0,9.942,26,Mostly Sunny,Mostly Sunny,1014.5,29.96,KPMP
1689339600,2023-07-14T09:00:00-04:00,29.68,85.42,97.53,78.12,79,1016,30.0,SSE,150,4.88,7.83,0.24,0.01,0.24,0.01,40,16.0,9.942,29,Isolated Storms,Isolated Storms,1015.5,29.99,KPMP
1689256800,2023-07-13T10:00:00-04:00,31.06,87.91,99.71,76.69,70,1016,30.0,NE,40,3.74,5.59,0.0,0.0,0.0,0.0,0,16.0,9.942,27,Mostly Sunny,Mostly Sunny,1015.2,29.98,KRSW
1689260400,2023-07-13T11:00:00-04:00,32.2,89.96,102.65,76.69,65,1016,30.0,NE,36,4.47,5.59,0.0,0.0,0.0,0.0,0,16.0,9.942,24,Mostly Sunny,Mostly Sunny,1015.2,29.98,KRSW
1689264000,2023-07-13T12:00:00-04:00,33.3,91.94,104.57,76.1,60,1016,30.0,SW,222,4.85,6.6,0.04,0.0,0.04,0.0,17,16.0,9.942,44,Isolated Storms,Isolated Storms,1015.2,29.98,KRSW
1689267600,2023-07-13T13:00:00-04:00,33.8,92.84,104.11,74.84,56,1015,29.97,W,278,5.32,7.09,0.04,0.0,0.04,0.0,28,16.0,9.942,48,Scattered Storms,Scattered Storms,1014.2,29.95,KRSW
1689271200,2023-07-13T14:00:00-04:00,34.41,93.94,105.14,74.52,54,1015,29.97,W,264,5.59,9.33,0.04,0.0,0.04,0.0,39,16.0,9.942,50,Scattered Storms,Scattered Storms,1014.2,29.95,KRSW
1689274800,2023-07-13T15:00:00-04:00,34.5,94.1,105.76,74.84,54,1014,29.94,W,266,8.21,11.56,2.11,0.08,2.11,0.08,43,16.0,9.942,60,Scattered Storms,Scattered Storms,1013.2,29.92,KRSW
1689278400,2023-07-13T16:00:00-04:00,32.96,91.33,102.12,74.84,59,1013,29.91,WNW,287,8.95,12.8,2.11,0.08,2.11,0.08,48,16.0,9.942,70,Scattered Storms,Scattered Storms,1012.2,29.89,KRSW
1689282000,2023-07-13T17:00:00-04:00,32.41,90.34,100.81,74.84,61,1013,29.91,WSW,250,9.33,13.42,2.11,0.08,2.11,0.08,53,16.0,9.942,70,Scattered Storms,Scattered Storms,1012.2,29.89,KRSW
1689285600,2023-07-13T18:00:00-04:00,31.91,89.44,99.61,74.84,62,1013,29.91,WNW,282,8.21,11.56,2.11,0.08,2.11,0.08,48,16.0,9.942,82,Scattered Storms,Scattered Storms,1012.2,29.89,KRSW
1689289200,2023-07-13T19:00:00-04:00,29.33,84.79,93.05,74.84,72,1014,29.94,NE,55,6.71,10.45,2.11,0.08,2.11,0.08,43,16.0,9.942,92,Scattered Storms,Scattered Storms,1013.2,29.92,KRSW
1689292800,2023-07-13T20:00:00-04:00,28.33,82.99,91.22,76.1,80,1014,29.94,ESE,109,5.59,8.21,2.11,0.08,2.11,0.08,37,16.0,9.942,93,Scattered Storms,Scattered Storms,1013.2,29.92,KRSW
1689296400,2023-07-13T21:00:00-04:00,27.58,81.64,88.72,76.1,83,1015,29.97,ESE,107,5.59,7.2,0.56,0.02,0.56,0.02,32,16.0,9.942,88,Scattered Storms,Scattered Storms,1014.2,29.95,KRSW
1689300000,2023-07-13T22:00:00-04:00,27.08,80.74,86.69,75.67,85,1015,29.97,ESE,107,5.59,7.09,0.56,0.02,0.56,0.02,27,15.549,9.662,79,Scattered Storms,Scattered Storms,1014.2,29.95,KRSW
1689303600,2023-07-13T23:00:00-04:00,26.7,80.06,85.28,75.67,87,1016,30.0,ESE,109,5.59,7.67,0.56,0.02,0.56,0.02,21,16.0,9.942,59,Isolated Storms,Isolated Storms,1015.2,29.98,KRSW
1689307200,2023-07-14T00:00:00-04:00,26.58,79.84,79.84,76.1,88,1015,29.97,E,100,4.47,6.71,0.56,0.02,0.56,0.02,16,16.0,9.942,46,Isolated Storms,Isolated Storms,1014.2,29.95,KRSW
1689310800,2023-07-14T01:00:00-04:00,26.58,79.84,79.84,76.1,88,1015,29.97,ESE,110,4.47,5.59,0.0,0.0,0.0,0.0,0,16.0,9.942,43,Partly Cloudy,Partly Cloudy,1014.2,29.95,KRSW
1689314400,2023-07-14T02:00:00-04:00,26.06,78.91,78.91,76.1,91,1014,29.94,ESE,120,3.74,5.59,0.0,0.0,0.0,0.0,0,16.0,9.942,49,Partly Cloudy,Partly Cloudy,1013.2,29.92,KRSW
