date,hour,temperature (F),dew point (F),heat index (F),surface wind (mph),wind dir,gust,sky cover (%),precip potential (%),rel humidity (%),rain,thunder,time_scraped_est_edt,WS
13/07/2023,21,81,76,87,7,SSE,,51,29,85,Chc,Chc,13-07-2023 10:03,KFPR
13/07/2023,22,79,76,79,7,S,,45,29,91,Chc,Chc,13-07-2023 10:03,KFPR
13/07/2023,23,79,76,79,6,SSW,,39,21,91,SChc,SChc,13-07-2023 10:03,KFPR
14/07/2023,00,78,75,78,5,SSW,,35,21,91,SChc,SChc,13-07-2023 10:03,KFPR
14/07/2023,01,78,75,78,5,S,,31,21,91,SChc,SChc,13-07-2023 10:03,KFPR
14/07/2023,02,77,74,77,5,S,,27,13,90,--,--,13-07-2023 10:03,KFPR
14/07/2023,03,77,74,77,5,S,,26,13,90,--,--,13-07-2023 10:03,KFPR
14/07/2023,04,76,74,76,5,SSW,,25,13,94,--,--,13-07-2023 10:03,KFPR
14/07/2023,05,76,73,76,5,SSW,,24,12,90,--,--,13-07-2023 10:03,KFPR
14/07/2023,06,76,74,76,5,SSW,,25,12,94,--,--,13-07-2023 10:03,KFPR
14/07/2023,07,76,75,76,3,SSW,,26,12,97,--,--,13-07-2023 10:03,KFPR
14/07/2023,08,80,76,86,3,SSW,,29,63,88,SChc,SChc,13-07-2023 10:03,KFPR
14/07/2023,09,86,77,97,5,S,,29,63,75,SChc,SChc,13-07-2023 10:03,KFPR
14/07/2023,10,89,77,102,6,S,,29,63,68,SChc,SChc,13-07-2023 10:03,KFPR
14/07/2023,11,91,77,105,6,SSW,,30,63,64,Lkly,Lkly,13-07-2023 10:03,KFPR
14/07/2023,12,92,77,106,5,S,,40,63,62,Lkly,Lkly,13-07-2023 10:03,KFPR
14/07/2023,13,93,77,107,6,SE,,50,63,60,Lkly,Lkly,13-07-2023 10:03,KFPR
14/07/2023,14,93,77,107,9,ESE,,61,63,60,Lkly,Lkly,13-07-2023 10:03,KFPR
14/07/2023,15,92,77,106,10,ESE,,60,63,62,Lkly,Lkly,13-07-2023 10:03,KFPR
14/07/2023,16,91,77,105,10,ESE,,59,63,64,Lkly,Lkly,13-07-2023 10:03,KFPR
14/07/2023,17,89,77,102,10,SE,,58,63,68,Lkly,Lkly,13-07-2023 10:03,KFPR
14/07/2023,18,87,77,99,10,SE,,54,63,72,Lkly,Lkly,13-07-2023 10:03,KFPR
14/07/2023,19,85,76,94,9,SE,,50,63,75,Lkly,Lkly,13-07-2023 10:03,KFPR
14/07/2023,20,84,76,93,9,SE,,47,29,77,Chc,SChc,13-07-2023 10:03,KFPR
14/07/2023,21,82,76,89,8,SE,,44,29,82,Chc,SChc,13-07-2023 10:03,KFPR
14/07/2023,22,81,76,87,8,SSE,,41,29,85,Chc,SChc,13-07-2023 10:03,KFPR
14/07/2023,23,80,76,86,7,SSE,,38,29,88,Chc,SChc,13-07-2023 10:03,KFPR
15/07/2023,00,79,76,79,7,S,,39,29,91,--,--,13-07-2023 10:03,KFPR
15/07/2023,01,78,75,78,6,S,,40,29,91,--,--,13-07-2023 10:03,KFPR
15/07/2023,02,77,75,77,6,S,,41,29,94,--,--,13-07-2023 10:03,KFPR
15/07/2023,03,77,75,77,6,S,,39,29,94,--,--,13-07-2023 10:03,KFPR
15/07/2023,04,76,75,76,6,S,,36,29,97,--,--,13-07-2023 10:03,KFPR
15/07/2023,05,76,75,76,5,SSW,,34,29,97,--,--,13-07-2023 10:03,KFPR
15/07/2023,06,76,76,76,3,SSW,,32,29,100,--,--,13-07-2023 10:03,KFPR
15/07/2023,07,77,76,77,2,SSW,,30,29,97,--,--,13-07-2023 10:03,KFPR
15/07/2023,08,80,77,87,2,SSW,,28,72,91,Lkly,Lkly,13-07-2023 10:03,KFPR
15/07/2023,09,83,77,92,3,S,,28,72,82,Lkly,Lkly,13-07-2023 10:03,KFPR
13/07/2023,10,88,76,99,5,SW,,36,12,68,--,--,13-07-2023 10:03,KVRB
13/07/2023,11,90,76,102,6,WSW,,34,29,64,Chc,Chc,13-07-2023 10:03,KVRB
13/07/2023,12,92,76,105,7,SSW,,38,29,60,Chc,Chc,13-07-2023 10:03,KVRB
13/07/2023,13,91,76,103,8,ESE,,42,29,62,Chc,Chc,13-07-2023 10:03,KVRB
13/07/2023,14,92,76,105,9,E,,46,55,60,Lkly,Lkly,13-07-2023 10:03,KVRB
13/07/2023,15,91,76,103,10,E,,45,55,62,Lkly,Lkly,13-07-2023 10:03,KVRB
13/07/2023,16,89,76,100,10,E,,45,55,66,Lkly,Lkly,13-07-2023 10:03,KVRB
13/07/2023,17,89,76,100,10,E,,44,50,66,Chc,Chc,13-07-2023 10:03,KVRB
13/07/2023,18,87,76,98,10,ESE,,48,50,70,Chc,Chc,13-07-2023 10:03,KVRB
13/07/2023,19,84,76,93,9,SE,,51,50,77,Chc,Chc,13-07-2023 10:03,KVRB
13/07/2023,20,82,76,89,8,SSE,,55,29,82,Chc,Chc,13-07-2023 10:03,KVRB
13/07/2023,21,81,76,87,7,SSE,,49,29,85,Chc,Chc,13-07-2023 10:03,KVRB
13/07/2023,22,80,75,85,7,S,,44,29,85,Chc,Chc,13-07-2023 10:03,KVRB
13/07/2023,23,78,75,78,6,S,,38,21,91,SChc,SChc,13-07-2023 10:03,KVRB
14/07/2023,00,78,75,78,6,SSW,,36,21,91,SChc,SChc,13-07-2023 10:03,KVRB
14/07/2023,01,77,74,77,5,SSW,,33,21,90,SChc,SChc,13-07-2023 10:03,KVRB
14/07/2023,02,77,74,77,5,SSW,,30,13,90,--,--,13-07-2023 10:03,KVRB
14/07/2023,03,76,74,76,5,SSW,,29,13,94,--,--,13-07-2023 10:03,KVRB
14/07/2023,04,76,74,76,5,SSW,,28,13,94,--,--,13-07-2023 10:03,KVRB
14/07/2023,05,76,73,76,5,SSW,,26,11,90,--,--,13-07-2023 10:03,KVRB
14/07/2023,06,75,74,75,5,SSW,,27,11,97,--,--,13-07-2023 10:03,KVRB
14/07/2023,07,75,74,75,5,SSW,,28,11,97,--,--,13-07-2023 10:03,KVRB
14/07/2023,08,79,75,79,5,SW,,30,62,88,SChc,SChc,13-07-2023 10:03,KVRB
14/07/2023,09,84,75,92,5,S,,30,62,74,SChc,SChc,13-07-2023 10:03,KVRB
14/07/2023,10,88,75,98,6,SSW,,30,62,66,SChc,SChc,13-07-2023 10:03,KVRB
14/07/2023,11,90,75,101,6,S,,30,62,62,Lkly,Lkly,13-07-2023 10:03,KVRB
14/07/2023,12,92,75,103,6,SSE,,39,62,58,Lkly,Lkly,13-07-2023 10:03,KVRB
14/07/2023,13,93,75,105,8,SE,,49,62,56,Lkly,Lkly,13-07-2023 10:03,KVRB
14/07/2023,14,93,75,105,10,ESE,,59,62,56,Lkly,Lkly,13-07-2023 10:03,KVRB
14/07/2023,15,92,75,103,11,ESE,,59,62,58,Lkly,Lkly,13-07-2023 10:03,KVRB
14/07/2023,16,91,75,102,11,ESE,,59,62,60,Lkly,Lkly,13-07-2023 10:03,KVRB
14/07/2023,17,89,75,99,11,ESE,,59,62,64,Lkly,Lkly,13-07-2023 10:03,KVRB
14/07/2023,18,87,75,96,10,SE,,57,62,68,Lkly,Lkly,13-07-2023 10:03,KVRB
14/07/2023,19,85,75,94,10,SE,,55,62,72,Lkly,Lkly,13-07-2023 10:03,KVRB
14/07/2023,20,83,75,90,9,SE,,53,28,77,Chc,SChc,13-07-2023 10:03,KVRB
14/07/2023,21,81,75,87,8,SSE,,49,28,82,Chc,SChc,13-07-2023 10:03,KVRB
14/07/2023,22,79,74,79,8,SSE,,45,28,85,Chc,SChc,13-07-2023 10:03,KVRB
14/07/2023,23,78,74,78,7,SSE,,41,28,88,Chc,SChc,13-07-2023 10:03,KVRB
15/07/2023,00,77,74,77,7,S,,42,28,90,--,--,13-07-2023 10:03,KVRB
15/07/2023,01,77,74,77,6,S,,44,28,90,--,--,13-07-2023 10:03,KVRB
15/07/2023,02,77,74,77,6,S,,45,28,90,--,--,13-07-2023 10:03,KVRB
15/07/2023,03,76,74,76,6,S,,41,28,94,--,--,13-07-2023 10:03,KVRB
15/07/2023,04,76,73,76,5,S,,37,28,90,--,--,13-07-2023 10:03,KVRB
15/07/2023,05,75,73,75,5,SSW,,34,28,94,--,--,13-07-2023 10:03,KVRB
15/07/2023,06,75,74,75,3,SSW,,31,28,97,--,--,13-07-2023 10:03,KVRB
15/07/2023,07,76,75,76,3,SSW,,28,28,97,--,--,13-07-2023 10:03,KVRB
15/07/2023,08,78,76,78,3,SSW,,25,71,94,Lkly,Lkly,13-07-2023 10:03,KVRB
15/07/2023,09,82,76,89,5,SSW,,26,71,82,Lkly,Lkly,13-07-2023 10:03,KVRB
13/07/2023,10,86,78,98,3,NW,,29,7,77,--,--,13-07-2023 10:04,KMLB
13/07/2023,11,89,78,103,5,NW,,26,20,70,SChc,SChc,13-07-2023 10:04,KMLB
13/07/2023,12,90,78,105,6,N,,32,20,68,SChc,SChc,13-07-2023 10:04,KMLB
13/07/2023,13,91,78,106,8,ENE,,38,20,66,SChc,SChc,13-07-2023 10:04,KMLB
13/07/2023,14,91,77,105,9,E,,44,54,64,Chc,Chc,13-07-2023 10:04,KMLB
13/07/2023,15,90,77,103,9,E,,43,54,66,Chc,Chc,13-07-2023 10:04,KMLB
13/07/2023,16,90,77,103,10,E,,42,54,66,Chc,Chc,13-07-2023 10:04,KMLB
13/07/2023,17,89,77,102,10,ESE,,41,50,68,Chc,Chc,13-07-2023 10:04,KMLB
13/07/2023,18,86,77,97,9,ESE,,45,50,75,Chc,Chc,13-07-2023 10:04,KMLB
13/07/2023,19,84,77,94,8,SE,,49,50,80,Chc,Chc,13-07-2023 10:04,KMLB
13/07/2023,20,83,77,92,7,SE,,53,35,82,Chc,Chc,13-07-2023 10:04,KMLB
13/07/2023,21,81,77,88,7,SSE,,49,35,88,Chc,Chc,13-07-2023 10:04,KMLB
13/07/2023,22,80,76,86,6,S,,45,35,88,Chc,Chc,13-07-2023 10:04,KMLB
13/07/2023,23,78,76,78,6,SSW,,41,21,94,SChc,SChc,13-07-2023 10:04,KMLB
14/07/2023,00,78,75,78,6,SSW,,39,21,91,SChc,SChc,13-07-2023 10:04,KMLB
14/07/2023,01,77,75,77,6,SSW,,37,21,94,SChc,SChc,13-07-2023 10:04,KMLB
14/07/2023,02,76,74,76,5,SSW,,35,12,94,--,--,13-07-2023 10:04,KMLB
14/07/2023,03,76,74,76,5,SSW,,33,12,94,--,--,13-07-2023 10:04,KMLB
14/07/2023,04,76,74,76,5,SSW,,30,12,94,--,--,13-07-2023 10:04,KMLB
14/07/2023,05,75,74,75,5,SSW,,27,6,97,--,--,13-07-2023 10:04,KMLB
14/07/2023,06,75,74,75,5,SSW,,29,6,97,--,--,13-07-2023 10:04,KMLB
14/07/2023,07,75,75,75,5,SW,,32,6,100,--,--,13-07-2023 10:04,KMLB
14/07/2023,08,77,76,78,5,SW,,33,65,94,SChc,SChc,13-07-2023 10:04,KMLB
14/07/2023,09,82,77,90,6,SSW,,37,65,85,SChc,SChc,13-07-2023 10:04,KMLB
14/07/2023,10,85,77,96,6,SSW,,41,65,77,SChc,SChc,13-07-2023 10:04,KMLB
14/07/2023,11,89,78,103,6,SSW,,45,65,70,Lkly,Lkly,13-07-2023 10:04,KMLB
14/07/2023,12,90,79,106,6,S,,50,65,70,Lkly,Lkly,13-07-2023 10:04,KMLB
14/07/2023,13,91,79,108,7,SSE,,56,65,68,Lkly,Lkly,13-07-2023 10:04,KMLB
14/07/2023,14,91,79,108,9,SE,,62,65,68,Lkly,Lkly,13-07-2023 10:04,KMLB
14/07/2023,15,91,79,108,10,ESE,,56,65,68,Lkly,Lkly,13-07-2023 10:04,KMLB
14/07/2023,16,91,79,108,10,ESE,,51,65,68,Lkly,Lkly,13-07-2023 10:04,KMLB
14/07/2023,17,90,79,106,10,ESE,,45,65,70,Lkly,Lkly,13-07-2023 10:04,KMLB
14/07/2023,18,88,78,102,9,ESE,,43,65,72,Lkly,Lkly,13-07-2023 10:04,KMLB
14/07/2023,19,86,78,98,9,SE,,41,65,77,Lkly,Lkly,13-07-2023 10:04,KMLB
14/07/2023,20,83,77,92,8,SE,,40,27,82,Chc,SChc,13-07-2023 10:04,KMLB
14/07/2023,21,82,77,90,8,SSE,,44,27,85,Chc,SChc,13-07-2023 10:04,KMLB
14/07/2023,22,81,76,87,7,SSE,,49,27,85,Chc,SChc,13-07-2023 10:04,KMLB
14/07/2023,23,80,76,86,7,S,,54,27,88,Chc,SChc,13-07-2023 10:04,KMLB
15/07/2023,00,79,76,79,7,S,,52,27,91,--,--,13-07-2023 10:04,KMLB
15/07/2023,01,78,75,78,6,S,,51,27,91,--,--,13-07-2023 10:04,KMLB
15/07/2023,02,77,75,77,6,S,,49,27,94,--,--,13-07-2023 10:04,KMLB
15/07/2023,03,77,75,77,6,S,,46,27,94,--,--,13-07-2023 10:04,KMLB
15/07/2023,04,76,74,76,6,S,,43,27,94,--,--,13-07-2023 10:04,KMLB
15/07/2023,05,76,74,76,6,SSW,,41,27,94,--,--,13-07-2023 10:04,KMLB
15/07/2023,06,76,74,76,6,SSW,,37,27,94,--,--,13-07-2023 10:04,KMLB
15/07/2023,07,77,75,77,5,SSW,,33,27,94,--,--,13-07-2023 10:04,KMLB
15/07/2023,08,78,76,78,5,SSW,,29,68,94,Lkly,Lkly,13-07-2023 10:04,KMLB
15/07/2023,09,82,77,90,5,SSW,,32,68,85,Lkly,Lkly,13-07-2023 10:04,KMLB
13/07/2023,10,87,77,99,3,N,,29,7,72,--,--,13-07-2023 10:03,KCOF
13/07/2023,11,88,78,102,5,N,,26,18,72,SChc,SChc,13-07-2023 10:03,KCOF
13/07/2023,12,91,78,106,7,NNE,,30,18,66,SChc,SChc,13-07-2023 10:03,KCOF
13/07/2023,13,91,78,106,8,ENE,,34,18,66,SChc,SChc,13-07-2023 10:03,KCOF
13/07/2023,14,91,79,107,10,E,,39,46,68,Chc,Chc,13-07-2023 10:03,KCOF
13/07/2023,15,91,79,107,10,E,,39,46,68,Chc,Chc,13-07-2023 10:03,KCOF
13/07/2023,16,91,79,107,10,ESE,,39,46,68,Chc,Chc,13-07-2023 10:03,KCOF
13/07/2023,17,90,78,105,10,ESE,,39,43,68,Chc,Chc,13-07-2023 10:03,KCOF
13/07/2023,18,88,78,102,10,ESE,,43,43,72,Chc,Chc,13-07-2023 10:03,KCOF
13/07/2023,19,85,78,97,9,SE,,47,43,80,Chc,Chc,13-07-2023 10:03,KCOF
13/07/2023,20,84,77,94,9,SE,,51,35,80,Chc,Chc,13-07-2023 10:03,KCOF
13/07/2023,21,81,77,88,9,SSE,,48,35,88,Chc,Chc,13-07-2023 10:03,KCOF
13/07/2023,22,82,76,89,9,S,,44,35,82,Chc,Chc,13-07-2023 10:03,KCOF
13/07/2023,23,81,76,87,9,SSW,,41,21,85,SChc,SChc,13-07-2023 10:03,KCOF
14/07/2023,00,79,76,79,8,SSW,,39,21,91,SChc,SChc,13-07-2023 10:03,KCOF
14/07/2023,01,79,76,79,7,SSW,,38,21,91,SChc,SChc,13-07-2023 10:03,KCOF
14/07/2023,02,79,76,79,7,SSW,,36,13,91,--,--,13-07-2023 10:03,KCOF
14/07/2023,03,78,76,78,6,SSW,,33,13,94,--,--,13-07-2023 10:03,KCOF
14/07/2023,04,79,75,79,6,SSW,,31,13,88,--,--,13-07-2023 10:03,KCOF
14/07/2023,05,78,75,78,6,SSW,,28,8,91,--,--,13-07-2023 10:03,KCOF
14/07/2023,06,78,75,78,6,SSW,,32,8,91,--,--,13-07-2023 10:03,KCOF
14/07/2023,07,78,76,78,6,SW,,36,8,94,--,--,13-07-2023 10:03,KCOF
14/07/2023,08,81,76,91,6,SW,,37,64,80,SChc,SChc,13-07-2023 10:03,KCOF
14/07/2023,09,84,76,93,6,SSW,,43,64,77,SChc,SChc,13-07-2023 10:03,KCOF
14/07/2023,10,86,76,96,6,SSW,,49,64,72,SChc,SChc,13-07-2023 10:03,KCOF
14/07/2023,11,88,76,99,6,SSW,,55,64,68,Lkly,Lkly,13-07-2023 10:03,KCOF
14/07/2023,12,90,76,102,6,S,,54,64,64,Lkly,Lkly,13-07-2023 10:03,KCOF
14/07/2023,13,90,77,103,8,SE,,53,64,66,Lkly,Lkly,13-07-2023 10:03,KCOF
14/07/2023,14,90,77,103,10,SE,,52,64,66,Lkly,Lkly,13-07-2023 10:03,KCOF
14/07/2023,15,89,77,102,11,SE,,51,64,68,Lkly,Lkly,13-07-2023 10:03,KCOF
14/07/2023,16,89,77,102,11,SE,,50,64,68,Lkly,Lkly,13-07-2023 10:03,KCOF
14/07/2023,17,88,77,100,11,SE,,49,64,70,Lkly,Lkly,13-07-2023 10:03,KCOF
14/07/2023,18,87,77,99,11,SE,,46,64,72,Lkly,Lkly,13-07-2023 10:03,KCOF
14/07/2023,19,85,77,96,10,SE,,43,64,77,Lkly,Lkly,13-07-2023 10:03,KCOF
14/07/2023,20,84,77,94,10,SE,,40,30,80,Chc,SChc,13-07-2023 10:03,KCOF
14/07/2023,21,83,77,92,10,SSE,,44,30,82,Chc,SChc,13-07-2023 10:03,KCOF
14/07/2023,22,82,77,90,10,SSE,,49,30,85,Chc,SChc,13-07-2023 10:03,KCOF
14/07/2023,23,82,77,90,10,S,,53,30,85,Chc,SChc,13-07-2023 10:03,KCOF
15/07/2023,00,82,77,90,10,S,,54,30,85,--,--,13-07-2023 10:03,KCOF
15/07/2023,01,81,76,87,10,S,,54,30,85,--,--,13-07-2023 10:03,KCOF
15/07/2023,02,81,76,87,9,S,,55,30,85,--,--,13-07-2023 10:03,KCOF
15/07/2023,03,80,76,86,8,SSW,,51,30,88,--,--,13-07-2023 10:03,KCOF
15/07/2023,04,80,75,85,8,SSW,,47,30,85,--,--,13-07-2023 10:03,KCOF
15/07/2023,05,79,75,79,7,SSW,,44,30,88,--,--,13-07-2023 10:03,KCOF
15/07/2023,06,79,75,79,6,SSW,,40,30,88,--,--,13-07-2023 10:03,KCOF
15/07/2023,07,79,76,79,6,SSW,,36,30,91,--,--,13-07-2023 10:03,KCOF
15/07/2023,08,81,76,87,6,SSW,,32,65,85,Lkly,Lkly,13-07-2023 10:03,KCOF
15/07/2023,09,83,76,91,6,SSW,,34,65,80,Lkly,Lkly,13-07-2023 10:03,KCOF
13/07/2023,10,87,78,100,5,WNW,,28,8,75,--,--,13-07-2023 10:03,KXMR
13/07/2023,11,88,77,100,5,WNW,,26,16,70,SChc,SChc,13-07-2023 10:03,KXMR
13/07/2023,12,89,78,103,6,NNW,,28,16,70,SChc,SChc,13-07-2023 10:03,KXMR
13/07/2023,13,89,78,103,7,NE,,30,16,70,SChc,SChc,13-07-2023 10:03,KXMR
13/07/2023,14,88,78,102,8,E,,33,39,72,Chc,Chc,13-07-2023 10:03,KXMR
13/07/2023,15,89,78,103,9,E,,34,39,70,Chc,Chc,13-07-2023 10:03,KXMR
13/07/2023,16,88,78,102,9,E,,36,39,72,Chc,Chc,13-07-2023 10:03,KXMR
13/07/2023,17,85,78,97,9,E,,37,33,80,Chc,Chc,13-07-2023 10:03,KXMR
13/07/2023,18,85,77,96,9,ESE,,40,33,77,Chc,Chc,13-07-2023 10:03,KXMR
13/07/2023,19,84,77,94,8,SE,,43,33,80,Chc,Chc,13-07-2023 10:03,KXMR
13/07/2023,20,82,77,90,7,SE,,46,34,85,Chc,Chc,13-07-2023 10:03,KXMR
13/07/2023,21,81,77,88,7,SSE,,45,34,88,Chc,Chc,13-07-2023 10:03,KXMR
13/07/2023,22,80,77,87,8,S,,45,34,91,Chc,Chc,13-07-2023 10:03,KXMR
13/07/2023,23,80,77,87,8,SSW,,44,21,91,SChc,SChc,13-07-2023 10:03,KXMR
14/07/2023,00,80,77,87,8,SSW,,42,21,91,SChc,SChc,13-07-2023 10:03,KXMR
14/07/2023,01,79,76,79,7,SSW,,40,21,91,SChc,SChc,13-07-2023 10:03,KXMR
14/07/2023,02,78,76,78,6,SSW,,38,13,94,--,--,13-07-2023 10:03,KXMR
14/07/2023,03,78,76,78,6,SSW,,36,13,94,--,--,13-07-2023 10:03,KXMR
14/07/2023,04,78,76,78,5,SSW,,34,13,94,--,--,13-07-2023 10:03,KXMR
14/07/2023,05,77,76,77,5,SSW,,32,11,97,--,--,13-07-2023 10:03,KXMR
14/07/2023,06,77,77,77,5,SW,,37,11,100,--,--,13-07-2023 10:03,KXMR
14/07/2023,07,77,77,77,6,SW,,41,11,100,--,--,13-07-2023 10:03,KXMR
14/07/2023,08,82,78,89,6,SW,,44,59,91,SChc,SChc,13-07-2023 10:03,KXMR
14/07/2023,09,86,78,98,6,SSW,,50,59,77,SChc,SChc,13-07-2023 10:03,KXMR
14/07/2023,10,91,78,106,6,SSW,,57,59,66,SChc,SChc,13-07-2023 10:03,KXMR
14/07/2023,11,93,78,109,7,S,,64,59,62,Lkly,Lkly,13-07-2023 10:03,KXMR
14/07/2023,12,93,78,109,8,S,,56,59,62,Lkly,Lkly,13-07-2023 10:03,KXMR
14/07/2023,13,93,78,109,9,SSE,,49,59,62,Lkly,Lkly,13-07-2023 10:03,KXMR
14/07/2023,14,93,78,109,10,SE,,42,59,62,Lkly,Lkly,13-07-2023 10:03,KXMR
14/07/2023,15,92,78,107,11,SE,,40,59,64,Lkly,Lkly,13-07-2023 10:03,KXMR
14/07/2023,16,91,78,106,11,SE,,39,59,66,Lkly,Lkly,13-07-2023 10:03,KXMR
14/07/2023,17,89,78,103,11,SE,,38,59,70,Lkly,Lkly,13-07-2023 10:03,KXMR
14/07/2023,18,87,78,100,11,SE,,37,59,75,Lkly,Lkly,13-07-2023 10:03,KXMR
14/07/2023,19,86,78,98,10,SSE,,36,59,77,Lkly,Lkly,13-07-2023 10:03,KXMR
14/07/2023,20,84,78,95,10,SSE,,35,32,82,Chc,SChc,13-07-2023 10:03,KXMR
14/07/2023,21,83,78,93,10,SSE,,41,32,85,Chc,SChc,13-07-2023 10:03,KXMR
14/07/2023,22,81,78,89,10,SSE,,48,32,91,Chc,SChc,13-07-2023 10:03,KXMR
14/07/2023,23,81,78,89,10,S,,54,32,91,Chc,SChc,13-07-2023 10:03,KXMR
15/07/2023,00,80,77,87,10,S,,56,32,91,--,--,13-07-2023 10:03,KXMR
15/07/2023,01,79,77,79,9,S,,57,32,94,--,--,13-07-2023 10:03,KXMR
15/07/2023,02,79,76,79,8,S,,59,32,91,--,--,13-07-2023 10:03,KXMR
15/07/2023,03,78,76,78,7,SSW,,56,32,94,--,--,13-07-2023 10:03,KXMR
15/07/2023,04,78,76,78,6,SSW,,53,32,94,--,--,13-07-2023 10:03,KXMR
15/07/2023,05,77,76,77,6,SSW,,50,32,97,--,--,13-07-2023 10:03,KXMR
15/07/2023,06,77,76,77,6,SSW,,46,32,97,--,--,13-07-2023 10:03,KXMR
15/07/2023,07,78,77,78,6,SSW,,43,32,97,--,--,13-07-2023 10:03,KXMR
15/07/2023,08,80,77,87,6,SSW,,39,61,91,Lkly,Lkly,13-07-2023 10:03,KXMR
15/07/2023,09,84,77,94,6,SSW,,40,61,80,Lkly,Lkly,13-07-2023 10:03,KXMR
13/07/2023,10,86,76,96,5,WNW,,27,7,72,--,--,13-07-2023 10:04,KTTS
13/07/2023,11,89,76,100,5,WNW,,26,16,66,SChc,SChc,13-07-2023 10:04,KTTS
13/07/2023,12,91,76,103,6,NNW,,29,16,62,SChc,SChc,13-07-2023 10:04,KTTS
13/07/2023,13,91,76,103,6,NE,,32,16,62,SChc,SChc,13-07-2023 10:04,KTTS
13/07/2023,14,91,76,103,7,E,,35,43,62,Chc,Chc,13-07-2023 10:04,KTTS
13/07/2023,15,90,76,102,7,E,,38,43,64,Chc,Chc,13-07-2023 10:04,KTTS
13/07/2023,16,89,76,100,8,E,,41,43,66,Chc,Chc,13-07-2023 10:04,KTTS
13/07/2023,17,87,77,99,8,ESE,,44,39,72,Chc,Chc,13-07-2023 10:04,KTTS
13/07/2023,18,85,77,96,8,ESE,,45,39,77,Chc,Chc,13-07-2023 10:04,KTTS
13/07/2023,19,85,76,94,7,SE,,47,39,75,Chc,Chc,13-07-2023 10:04,KTTS
13/07/2023,20,82,76,89,6,SE,,48,36,82,Chc,Chc,13-07-2023 10:04,KTTS
13/07/2023,21,81,76,87,6,SSE,,48,36,85,Chc,Chc,13-07-2023 10:04,KTTS
13/07/2023,22,81,76,87,7,S,,47,36,85,Chc,Chc,13-07-2023 10:04,KTTS
13/07/2023,23,80,76,86,7,S,,46,21,88,SChc,SChc,13-07-2023 10:04,KTTS
14/07/2023,00,79,76,79,6,S,,44,21,91,SChc,SChc,13-07-2023 10:04,KTTS
14/07/2023,01,79,75,79,6,SSW,,42,21,88,SChc,SChc,13-07-2023 10:04,KTTS
14/07/2023,02,79,75,79,5,SSW,,40,12,88,--,--,13-07-2023 10:04,KTTS
14/07/2023,03,77,75,77,5,SSW,,38,12,94,--,--,13-07-2023 10:04,KTTS
14/07/2023,04,77,74,77,5,SSW,,36,12,90,--,--,13-07-2023 10:04,KTTS
14/07/2023,05,76,74,76,5,SSW,,34,9,94,--,--,13-07-2023 10:04,KTTS
14/07/2023,06,76,75,76,5,SSW,,38,9,97,--,--,13-07-2023 10:04,KTTS
14/07/2023,07,76,75,76,5,SW,,41,9,97,--,--,13-07-2023 10:04,KTTS
14/07/2023,08,80,76,86,5,SW,,41,63,88,SChc,SChc,13-07-2023 10:04,KTTS
14/07/2023,09,82,75,89,6,SW,,46,63,79,SChc,SChc,13-07-2023 10:04,KTTS
14/07/2023,10,85,76,94,6,SSW,,51,63,75,SChc,SChc,13-07-2023 10:04,KTTS
14/07/2023,11,87,75,96,6,SSW,,56,63,68,Lkly,Lkly,13-07-2023 10:04,KTTS
14/07/2023,12,88,75,98,5,S,,52,63,66,Lkly,Lkly,13-07-2023 10:04,KTTS
14/07/2023,13,89,75,99,6,SSE,,48,63,64,Lkly,Lkly,13-07-2023 10:04,KTTS
14/07/2023,14,90,76,102,8,SE,,44,63,64,Lkly,Lkly,13-07-2023 10:04,KTTS
14/07/2023,15,89,76,100,9,SE,,44,63,66,Lkly,Lkly,13-07-2023 10:04,KTTS
14/07/2023,16,88,76,99,10,SE,,44,63,68,Lkly,Lkly,13-07-2023 10:04,KTTS
14/07/2023,17,86,76,96,10,SE,,44,63,72,Lkly,Lkly,13-07-2023 10:04,KTTS
14/07/2023,18,85,76,94,9,SE,,43,63,75,Lkly,Lkly,13-07-2023 10:04,KTTS
14/07/2023,19,84,76,93,9,SSE,,42,63,77,Lkly,Lkly,13-07-2023 10:04,KTTS
14/07/2023,20,82,76,89,8,SSE,,41,29,82,Chc,SChc,13-07-2023 10:04,KTTS
14/07/2023,21,81,76,87,8,SSE,,47,29,85,Chc,SChc,13-07-2023 10:04,KTTS
14/07/2023,22,80,76,86,7,SSE,,53,29,88,Chc,SChc,13-07-2023 10:04,KTTS
14/07/2023,23,79,76,79,7,S,,59,29,91,Chc,SChc,13-07-2023 10:04,KTTS
15/07/2023,00,78,76,78,7,S,,59,29,94,--,--,13-07-2023 10:04,KTTS
15/07/2023,01,78,75,78,6,S,,59,29,91,--,--,13-07-2023 10:04,KTTS
15/07/2023,02,77,75,77,6,S,,60,29,94,--,--,13-07-2023 10:04,KTTS
15/07/2023,03,77,75,77,6,S,,57,29,94,--,--,13-07-2023 10:04,KTTS
15/07/2023,04,76,75,76,6,SSW,,54,29,97,--,--,13-07-2023 10:04,KTTS
15/07/2023,05,76,75,76,6,SSW,,51,29,97,--,--,13-07-2023 10:04,KTTS
15/07/2023,06,77,75,77,6,SSW,,47,29,94,--,--,13-07-2023 10:04,KTTS
15/07/2023,07,78,76,78,6,SSW,,44,29,94,--,--,13-07-2023 10:04,KTTS
