date,hour,condition,temperature,feels like,precip(%),amount,cloud cover,dew point,humidity,wind,pressure,time_scraped_est_edt,WS
13/07/2023, 10:00 am,Partly Cloudy,90,103,15,0,51,76,63,6,30.00,13-07-2023 10:01,KHST
13/07/2023, 11:00 am,Partly Cloudy,91,104,15,0,50,76,61,7,30.00,13-07-2023 10:01,KHST
13/07/2023, 12:00 pm,Partly Cloudy,92,105,15,0,55,75,59,8,30.00,13-07-2023 10:01,KHST
13/07/2023, 1:00 pm,Scattered Thunderstorms,91,104,46,0,70,76,62,8,29.99,13-07-2023 10:01,KHST
13/07/2023, 2:00 pm,Heavy Thunderstorms,85,95,82,0.55,75,76,75,8,29.98,13-07-2023 10:01,KHST
13/07/2023, 3:00 pm,Heavy Thunderstorms,85,94,88,0.53,77,75,72,7,29.97,13-07-2023 10:01,KHST
13/07/2023, 4:00 pm,Thunderstorms,85,94,72,0.01,79,75,73,7,29.96,13-07-2023 10:01,KHST
13/07/2023, 5:00 pm,Scattered Thunderstorms,88,97,35,0.01,80,74,64,6,29.95,13-07-2023 10:01,KHST
13/07/2023, 6:00 pm,Isolated Thunderstorms,87,97,33,0.02,88,75,66,6,29.94,13-07-2023 10:01,KHST
13/07/2023, 7:00 pm,Scattered Thunderstorms,87,96,36,0.04,81,75,68,4,29.95,13-07-2023 10:01,KHST
13/07/2023, 8:00 pm,Scattered Thunderstorms,83,91,35,0.05,87,74,74,4,29.96,13-07-2023 10:01,KHST
13/07/2023, 9:00 pm,Scattered Thunderstorms,80,85,36,0.01,81,73,81,4,29.98,13-07-2023 10:01,KHST
13/07/2023, 10:00 pm,Isolated Thunderstorms,80,86,30,0.01,76,74,82,3,29.98,13-07-2023 10:01,KHST
13/07/2023, 11:00 pm,Mostly Cloudy,81,87,24,0,63,74,81,3,29.99,13-07-2023 10:01,KHST
14/07/2023, 12:00 am,Mostly Cloudy,80,87,19,0,61,74,80,2,29.98,13-07-2023 10:01,KHST
14/07/2023, 1:00 am,Partly Cloudy,80,87,17,0,57,74,80,2,29.98,13-07-2023 10:01,KHST
14/07/2023, 2:00 am,Partly Cloudy,80,86,24,0,56,74,83,2,29.97,13-07-2023 10:01,KHST
14/07/2023, 3:00 am,Partly Cloudy,80,86,23,0,43,74,83,2,29.96,13-07-2023 10:01,KHST
14/07/2023, 4:00 am,Partly Cloudy,80,86,24,0,42,74,84,2,29.95,13-07-2023 10:01,KHST
14/07/2023, 5:00 am,Partly Cloudy,80,86,24,0,35,74,83,2,29.95,13-07-2023 10:01,KHST
14/07/2023, 6:00 am,Partly Cloudy,80,86,24,0,39,75,85,2,29.96,13-07-2023 10:01,KHST
14/07/2023, 7:00 am,Partly Cloudy,79,85,24,0,34,74,84,1,29.96,13-07-2023 10:01,KHST
14/07/2023, 8:00 am,Scattered Thunderstorms,82,89,54,0.04,50,74,78,2,29.98,13-07-2023 10:01,KHST
14/07/2023, 9:00 am,Thunderstorms,84,93,60,0.09,75,75,74,5,29.99,13-07-2023 10:01,KHST
14/07/2023, 10:00 am,Scattered Thunderstorms,86,96,44,0.02,50,75,69,4,30.00,13-07-2023 10:01,KHST
14/07/2023, 11:00 am,Scattered Thunderstorms,88,98,48,0.03,50,75,66,5,30.00,13-07-2023 10:01,KHST
14/07/2023, 12:00 pm,Scattered Thunderstorms,88,99,48,0.02,50,75,64,6,30.01,13-07-2023 10:01,KHST
14/07/2023, 1:00 pm,Scattered Thunderstorms,88,99,42,0.03,50,76,66,8,30.00,13-07-2023 10:01,KHST
14/07/2023, 2:00 pm,Scattered Thunderstorms,89,100,54,0.03,50,76,65,8,29.98,13-07-2023 10:01,KHST
14/07/2023, 3:00 pm,Scattered Thunderstorms,89,100,40,0.01,50,75,65,6,29.97,13-07-2023 10:01,KHST
14/07/2023, 4:00 pm,Isolated Thunderstorms,89,99,31,0.01,35,75,65,7,29.96,13-07-2023 10:01,KHST
14/07/2023, 5:00 pm,Partly Cloudy,89,99,21,0,45,75,64,7,29.95,13-07-2023 10:01,KHST
14/07/2023, 6:00 pm,Isolated Thunderstorms,88,99,33,0.01,35,75,64,8,29.95,13-07-2023 10:01,KHST
14/07/2023, 7:00 pm,Isolated Thunderstorms,86,95,30,0.02,35,75,69,9,29.96,13-07-2023 10:01,KHST
14/07/2023, 8:00 pm,Partly Cloudy,85,93,15,0,43,75,73,5,29.97,13-07-2023 10:01,KHST
14/07/2023, 9:00 pm,Partly Cloudy,84,92,15,0,37,75,76,5,29.98,13-07-2023 10:01,KHST
14/07/2023, 10:00 pm,Partly Cloudy,83,92,15,0,38,76,79,4,29.99,13-07-2023 10:01,KHST
14/07/2023, 11:00 pm,Partly Cloudy,83,91,24,0,38,76,79,4,30.00,13-07-2023 10:01,KHST
13/07/2023, 10:00 am,Partly Cloudy,91,105,7,0,32,78,66,2,30.00,13-07-2023 10:01,KTMB
13/07/2023, 11:00 am,Partly Cloudy,92,107,12,0,40,77,62,3,30.00,13-07-2023 10:01,KTMB
13/07/2023, 12:00 pm,Partly Cloudy,93,107,16,0,45,76,58,4,30.00,13-07-2023 10:01,KTMB
13/07/2023, 1:00 pm,Mostly Cloudy,93,106,24,0,70,76,59,6,29.99,13-07-2023 10:01,KTMB
13/07/2023, 2:00 pm,Heavy Thunderstorms,92,106,89,0.35,77,76,60,7,29.97,13-07-2023 10:01,KTMB
13/07/2023, 3:00 pm,Thunderstorms,89,101,100,0.05,78,76,67,8,29.97,13-07-2023 10:01,KTMB
13/07/2023, 4:00 pm,Thunderstorms,85,94,100,0,77,75,73,8,29.96,13-07-2023 10:01,KTMB
13/07/2023, 5:00 pm,Scattered Thunderstorms,87,98,47,0.02,81,76,69,8,29.95,13-07-2023 10:01,KTMB
13/07/2023, 6:00 pm,Scattered Thunderstorms,88,100,45,0.02,87,77,68,7,29.94,13-07-2023 10:01,KTMB
13/07/2023, 7:00 pm,Scattered Thunderstorms,86,96,49,0.06,83,76,72,6,29.95,13-07-2023 10:01,KTMB
13/07/2023, 8:00 pm,Scattered Thunderstorms,82,90,41,0.05,81,75,79,5,29.96,13-07-2023 10:01,KTMB
13/07/2023, 9:00 pm,Mostly Cloudy,80,87,24,0,79,75,83,5,29.98,13-07-2023 10:01,KTMB
13/07/2023, 10:00 pm,Mostly Cloudy,80,87,16,0,70,75,84,3,29.99,13-07-2023 10:01,KTMB
13/07/2023, 11:00 pm,Mostly Cloudy,81,88,16,0,64,75,83,3,29.99,13-07-2023 10:01,KTMB
14/07/2023, 12:00 am,Mostly Cloudy,80,88,17,0,61,76,86,2,29.99,13-07-2023 10:01,KTMB
14/07/2023, 1:00 am,Partly Cloudy,80,88,20,0,56,75,85,2,29.98,13-07-2023 10:01,KTMB
14/07/2023, 2:00 am,Partly Cloudy,80,86,15,0,43,75,84,2,29.97,13-07-2023 10:01,KTMB
14/07/2023, 3:00 am,Partly Cloudy,79,86,23,0,37,75,86,2,29.96,13-07-2023 10:01,KTMB
14/07/2023, 4:00 am,Partly Cloudy,80,86,24,0,30,75,86,2,29.95,13-07-2023 10:01,KTMB
14/07/2023, 5:00 am,Mostly Clear,79,86,24,0,25,75,88,2,29.95,13-07-2023 10:01,KTMB
14/07/2023, 6:00 am,Isolated Thunderstorms,79,86,30,0,35,75,89,1,29.96,13-07-2023 10:01,KTMB
14/07/2023, 7:00 am,Scattered Thunderstorms,79,86,35,0.01,50,75,89,2,29.97,13-07-2023 10:01,KTMB
14/07/2023, 8:00 am,Scattered Thunderstorms,82,92,39,0.01,50,77,83,2,29.98,13-07-2023 10:01,KTMB
14/07/2023, 9:00 am,Isolated Thunderstorms,86,96,33,0.01,39,76,74,5,29.99,13-07-2023 10:01,KTMB
14/07/2023, 10:00 am,Scattered Thunderstorms,88,99,39,0.02,50,76,69,6,30.00,13-07-2023 10:01,KTMB
14/07/2023, 11:00 am,Scattered Thunderstorms,89,101,55,0.04,50,76,65,5,30.00,13-07-2023 10:01,KTMB
14/07/2023, 12:00 pm,Scattered Thunderstorms,90,102,48,0.02,50,75,62,6,30.00,13-07-2023 10:01,KTMB
14/07/2023, 1:00 pm,Scattered Thunderstorms,90,102,42,0.02,50,75,62,6,30.00,13-07-2023 10:01,KTMB
14/07/2023, 2:00 pm,Scattered Thunderstorms,91,103,38,0.01,50,76,61,7,29.98,13-07-2023 10:01,KTMB
14/07/2023, 3:00 pm,Scattered Thunderstorms,90,102,39,0.02,50,76,63,8,29.97,13-07-2023 10:01,KTMB
14/07/2023, 4:00 pm,Isolated Thunderstorms,90,102,34,0.01,35,75,62,9,29.96,13-07-2023 10:01,KTMB
14/07/2023, 5:00 pm,Scattered Thunderstorms,89,101,49,0.02,50,75,63,7,29.95,13-07-2023 10:01,KTMB
14/07/2023, 6:00 pm,Scattered Thunderstorms,88,100,52,0.18,50,76,66,9,29.95,13-07-2023 10:01,KTMB
14/07/2023, 7:00 pm,Scattered Thunderstorms,87,97,43,0.02,50,76,70,8,29.96,13-07-2023 10:01,KTMB
14/07/2023, 8:00 pm,Partly Cloudy,85,94,17,0,46,75,74,6,29.97,13-07-2023 10:01,KTMB
14/07/2023, 9:00 pm,Partly Cloudy,83,92,18,0,38,75,77,5,29.98,13-07-2023 10:01,KTMB
14/07/2023, 10:00 pm,Partly Cloudy,83,91,19,0,35,76,79,4,29.99,13-07-2023 10:01,KTMB
14/07/2023, 11:00 pm,Partly Cloudy,83,92,24,0,37,76,80,4,30.00,13-07-2023 10:01,KTMB
13/07/2023, 11:00 am,Partly Cloudy,90,103,12,0,51,77,64,5,30.00,13-07-2023 10:01,KMIA
13/07/2023, 12:00 pm,Mostly Cloudy,91,105,15,0,60,76,62,6,30.00,13-07-2023 10:01,KMIA
13/07/2023, 1:00 pm,Mostly Cloudy,92,105,22,0,72,76,61,7,29.99,13-07-2023 10:01,KMIA
13/07/2023, 2:00 pm,Scattered Thunderstorms,91,105,68,0.08,75,76,62,9,29.98,13-07-2023 10:01,KMIA
13/07/2023, 3:00 pm,Heavy Thunderstorms,90,102,92,0.74,78,76,65,8,29.96,13-07-2023 10:01,KMIA
13/07/2023, 4:00 pm,Thunderstorms,88,99,94,0.22,80,76,68,8,29.96,13-07-2023 10:01,KMIA
13/07/2023, 5:00 pm,Scattered Thunderstorms,86,96,51,0.01,84,76,72,7,29.95,13-07-2023 10:01,KMIA
13/07/2023, 6:00 pm,Scattered Thunderstorms,88,100,51,0.04,84,77,69,7,29.95,13-07-2023 10:01,KMIA
13/07/2023, 7:00 pm,Thunderstorms,86,97,61,0.04,85,76,71,6,29.95,13-07-2023 10:01,KMIA
13/07/2023, 8:00 pm,Scattered Thunderstorms,83,90,52,0.02,79,74,74,5,29.97,13-07-2023 10:01,KMIA
13/07/2023, 9:00 pm,Scattered Thunderstorms,81,87,37,0.01,75,74,78,6,29.98,13-07-2023 10:01,KMIA
13/07/2023, 10:00 pm,Isolated Thunderstorms,81,88,32,0.01,57,75,80,4,29.99,13-07-2023 10:01,KMIA
13/07/2023, 11:00 pm,Mostly Cloudy,82,89,24,0,62,75,80,3,29.99,13-07-2023 10:01,KMIA
14/07/2023, 12:00 am,Partly Cloudy,82,90,18,0,53,76,83,3,29.99,13-07-2023 10:01,KMIA
14/07/2023, 1:00 am,Partly Cloudy,82,90,17,0,45,76,83,2,29.98,13-07-2023 10:01,KMIA
14/07/2023, 2:00 am,Partly Cloudy,81,88,17,0,40,75,83,2,29.97,13-07-2023 10:01,KMIA
14/07/2023, 3:00 am,Partly Cloudy,81,88,17,0,36,75,83,2,29.96,13-07-2023 10:01,KMIA
14/07/2023, 4:00 am,Mostly Clear,81,88,20,0,24,75,83,2,29.95,13-07-2023 10:01,KMIA
14/07/2023, 5:00 am,Mostly Clear,81,89,24,0,29,75,82,2,29.95,13-07-2023 10:01,KMIA
14/07/2023, 6:00 am,Partly Cloudy,81,89,24,0,31,75,82,2,29.96,13-07-2023 10:01,KMIA
14/07/2023, 7:00 am,Partly Cloudy,81,89,24,0,35,76,83,2,29.97,13-07-2023 10:01,KMIA
14/07/2023, 8:00 am,Scattered Thunderstorms,83,93,42,0.01,50,77,81,3,29.98,13-07-2023 10:01,KMIA
14/07/2023, 9:00 am,Isolated Thunderstorms,86,97,31,0.01,37,77,75,5,29.99,13-07-2023 10:01,KMIA
14/07/2023, 10:00 am,Scattered Thunderstorms,88,99,39,0.02,50,76,66,6,30.00,13-07-2023 10:01,KMIA
14/07/2023, 11:00 am,Scattered Thunderstorms,89,101,39,0.01,50,76,66,6,30.00,13-07-2023 10:01,KMIA
14/07/2023, 12:00 pm,Scattered Thunderstorms,90,102,44,0.03,50,75,62,6,30.00,13-07-2023 10:01,KMIA
14/07/2023, 1:00 pm,Scattered Thunderstorms,90,101,42,0.01,50,75,61,8,30.00,13-07-2023 10:01,KMIA
14/07/2023, 2:00 pm,Scattered Thunderstorms,91,102,52,0.02,50,75,60,9,29.98,13-07-2023 10:01,KMIA
14/07/2023, 3:00 pm,Scattered Thunderstorms,91,102,47,0.02,50,75,60,8,29.97,13-07-2023 10:01,KMIA
14/07/2023, 4:00 pm,Scattered Thunderstorms,90,101,36,0.02,50,75,60,9,29.96,13-07-2023 10:01,KMIA
14/07/2023, 5:00 pm,Partly Cloudy,90,102,24,0,45,75,62,8,29.95,13-07-2023 10:01,KMIA
14/07/2023, 6:00 pm,Scattered Thunderstorms,89,100,40,0.03,50,76,66,8,29.95,13-07-2023 10:01,KMIA
14/07/2023, 7:00 pm,Partly Cloudy,87,97,24,0,34,75,68,8,29.96,13-07-2023 10:01,KMIA
14/07/2023, 8:00 pm,Partly Cloudy,86,95,20,0,50,75,71,7,29.97,13-07-2023 10:01,KMIA
14/07/2023, 9:00 pm,Partly Cloudy,85,93,18,0,46,75,73,6,29.99,13-07-2023 10:01,KMIA
14/07/2023, 10:00 pm,Partly Cloudy,84,93,22,0,38,75,76,4,30.00,13-07-2023 10:01,KMIA
14/07/2023, 11:00 pm,Isolated Thunderstorms,84,93,30,0.01,35,76,77,5,30.01,13-07-2023 10:01,KMIA
13/07/2023, 10:00 am,Partly Cloudy,90,103,15,0,33,77,65,6,30.00,13-07-2023 10:01,KOPF
13/07/2023, 11:00 am,Partly Cloudy,91,104,15,0,38,76,61,5,30.00,13-07-2023 10:01,KOPF
13/07/2023, 12:00 pm,Partly Cloudy,92,105,15,0,50,76,59,6,30.00,13-07-2023 10:01,KOPF
13/07/2023, 1:00 pm,Cloudy,92,105,22,0,82,76,62,7,29.99,13-07-2023 10:01,KOPF
13/07/2023, 2:00 pm,Scattered Thunderstorms,92,105,52,0.10,74,76,62,9,29.98,13-07-2023 10:01,KOPF
13/07/2023, 3:00 pm,Thunderstorms,89,101,79,0.09,80,76,67,9,29.97,13-07-2023 10:01,KOPF
13/07/2023, 4:00 pm,Thunderstorms,85,95,82,0.01,79,76,74,8,29.96,13-07-2023 10:01,KOPF
13/07/2023, 5:00 pm,Scattered Thunderstorms,88,99,43,0.03,84,76,68,9,29.95,13-07-2023 10:01,KOPF
13/07/2023, 6:00 pm,Scattered Thunderstorms,87,96,47,0.06,81,75,69,9,29.95,13-07-2023 10:01,KOPF
13/07/2023, 7:00 pm,Thunderstorms,84,92,60,0.03,83,75,74,8,29.95,13-07-2023 10:01,KOPF
13/07/2023, 8:00 pm,Scattered Thunderstorms,82,89,51,0.02,80,74,78,7,29.96,13-07-2023 10:01,KOPF
13/07/2023, 9:00 pm,Mostly Cloudy,80,86,24,0,71,75,85,5,29.98,13-07-2023 10:01,KOPF
13/07/2023, 10:00 pm,Partly Cloudy,80,87,23,0,54,74,82,4,29.99,13-07-2023 10:01,KOPF
13/07/2023, 11:00 pm,Partly Cloudy,81,88,18,0,52,75,81,4,29.99,13-07-2023 10:01,KOPF
14/07/2023, 12:00 am,Partly Cloudy,81,88,18,0,46,75,82,3,29.99,13-07-2023 10:01,KOPF
14/07/2023, 1:00 am,Partly Cloudy,81,88,16,0,39,75,82,3,29.98,13-07-2023 10:01,KOPF
14/07/2023, 2:00 am,Partly Cloudy,81,88,14,0,41,75,83,2,29.97,13-07-2023 10:01,KOPF
14/07/2023, 3:00 am,Partly Cloudy,80,88,15,0,37,75,84,3,29.96,13-07-2023 10:01,KOPF
14/07/2023, 4:00 am,Mostly Clear,80,87,15,0,25,75,84,2,29.95,13-07-2023 10:01,KOPF
14/07/2023, 5:00 am,Mostly Clear,80,87,19,0,27,75,82,2,29.96,13-07-2023 10:01,KOPF
14/07/2023, 6:00 am,Mostly Clear,80,86,24,0,26,75,85,2,29.96,13-07-2023 10:01,KOPF
14/07/2023, 7:00 am,Isolated Thunderstorms,80,87,31,0.01,35,75,85,2,29.97,13-07-2023 10:01,KOPF
14/07/2023, 8:00 am,Scattered Thunderstorms,83,92,40,0.01,50,77,83,3,29.98,13-07-2023 10:01,KOPF
14/07/2023, 9:00 am,Scattered Thunderstorms,85,96,37,0.01,50,76,74,5,29.99,13-07-2023 10:01,KOPF
14/07/2023, 10:00 am,Scattered Thunderstorms,87,98,37,0.01,50,76,69,6,30.00,13-07-2023 10:01,KOPF
14/07/2023, 11:00 am,Scattered Thunderstorms,89,100,41,0.03,50,76,66,6,30.00,13-07-2023 10:01,KOPF
14/07/2023, 12:00 pm,Scattered Thunderstorms,89,100,53,0.04,50,75,64,7,30.00,13-07-2023 10:01,KOPF
14/07/2023, 1:00 pm,Thunderstorms,89,100,65,0.03,75,75,62,7,30.00,13-07-2023 10:01,KOPF
14/07/2023, 2:00 pm,Thunderstorms,89,100,71,0.04,75,75,63,9,29.98,13-07-2023 10:01,KOPF
14/07/2023, 3:00 pm,Scattered Thunderstorms,89,100,48,0.03,50,75,64,8,29.97,13-07-2023 10:01,KOPF
14/07/2023, 4:00 pm,Isolated Thunderstorms,89,100,34,0.01,35,75,62,8,29.96,13-07-2023 10:01,KOPF
14/07/2023, 5:00 pm,Isolated Thunderstorms,89,100,30,0.01,35,75,63,9,29.95,13-07-2023 10:01,KOPF
14/07/2023, 6:00 pm,Scattered Thunderstorms,87,97,42,0.02,50,75,69,10,29.95,13-07-2023 10:01,KOPF
14/07/2023, 7:00 pm,Scattered Thunderstorms,86,94,42,0.03,50,75,70,10,29.96,13-07-2023 10:01,KOPF
14/07/2023, 8:00 pm,Partly Cloudy,84,93,21,0,52,75,74,8,29.97,13-07-2023 10:01,KOPF
14/07/2023, 9:00 pm,Partly Cloudy,83,91,20,0,49,75,79,6,29.99,13-07-2023 10:01,KOPF
14/07/2023, 10:00 pm,Partly Cloudy,82,91,23,0,38,75,79,5,30.00,13-07-2023 10:01,KOPF
14/07/2023, 11:00 pm,Isolated Thunderstorms,82,91,32,0.01,35,76,80,5,30.01,13-07-2023 10:01,KOPF
13/07/2023, 10:00 am,Partly Cloudy,90,102,15,0,53,77,66,4,30.00,13-07-2023 10:01,KHWO
13/07/2023, 11:00 am,Partly Cloudy,91,103,15,0,56,76,63,4,30.00,13-07-2023 10:01,KHWO
13/07/2023, 12:00 pm,Mostly Cloudy,92,104,15,0,64,76,60,6,30.00,13-07-2023 10:01,KHWO
13/07/2023, 1:00 pm,Mostly Cloudy,91,105,19,0,78,77,62,7,29.99,13-07-2023 10:01,KHWO
13/07/2023, 2:00 pm,Scattered Thunderstorms,91,105,52,0.35,76,77,63,9,29.98,13-07-2023 10:01,KHWO
13/07/2023, 3:00 pm,Thunderstorms,89,100,71,0.05,81,76,67,9,29.97,13-07-2023 10:01,KHWO
13/07/2023, 4:00 pm,Thunderstorms,85,95,76,0.01,79,76,74,9,29.96,13-07-2023 10:01,KHWO
13/07/2023, 5:00 pm,Scattered Thunderstorms,88,100,47,0.04,84,76,68,9,29.95,13-07-2023 10:01,KHWO
13/07/2023, 6:00 pm,Scattered Thunderstorms,87,97,50,0.07,85,76,70,9,29.94,13-07-2023 10:01,KHWO
13/07/2023, 7:00 pm,Scattered Thunderstorms,83,90,56,0.02,83,75,78,7,29.96,13-07-2023 10:01,KHWO
13/07/2023, 8:00 pm,Scattered Thunderstorms,82,89,38,0.03,79,75,79,6,29.96,13-07-2023 10:01,KHWO
13/07/2023, 9:00 pm,Mostly Cloudy,80,87,21,0,69,75,85,5,29.98,13-07-2023 10:01,KHWO
13/07/2023, 10:00 pm,Mostly Cloudy,80,88,22,0,60,76,85,4,29.99,13-07-2023 10:01,KHWO
13/07/2023, 11:00 pm,Partly Cloudy,81,89,18,0,56,76,84,3,29.99,13-07-2023 10:01,KHWO
14/07/2023, 12:00 am,Partly Cloudy,81,89,17,0,45,76,84,3,29.99,13-07-2023 10:02,KHWO
14/07/2023, 1:00 am,Partly Cloudy,81,89,19,0,38,76,84,2,29.98,13-07-2023 10:02,KHWO
14/07/2023, 2:00 am,Partly Cloudy,81,88,16,0,39,76,86,2,29.97,13-07-2023 10:02,KHWO
14/07/2023, 3:00 am,Partly Cloudy,80,88,16,0,37,76,88,2,29.96,13-07-2023 10:02,KHWO
14/07/2023, 4:00 am,Mostly Clear,80,88,16,0,25,76,87,2,29.95,13-07-2023 10:02,KHWO
14/07/2023, 5:00 am,Mostly Clear,80,88,20,0,25,76,87,2,29.96,13-07-2023 10:02,KHWO
14/07/2023, 6:00 am,Mostly Clear,80,88,24,0,27,76,86,2,29.96,13-07-2023 10:02,KHWO
14/07/2023, 7:00 am,Scattered Thunderstorms,80,88,36,0.01,50,76,87,2,29.97,13-07-2023 10:02,KHWO
14/07/2023, 8:00 am,Scattered Thunderstorms,82,93,40,0.01,50,78,86,4,29.98,13-07-2023 10:02,KHWO
14/07/2023, 9:00 am,Isolated Thunderstorms,85,96,32,0.01,37,77,76,5,29.99,13-07-2023 10:02,KHWO
14/07/2023, 10:00 am,Partly Cloudy,87,99,24,0,34,76,70,6,30.00,13-07-2023 10:02,KHWO
14/07/2023, 11:00 am,Partly Cloudy,89,101,24,0,33,76,66,7,30.00,13-07-2023 10:02,KHWO
14/07/2023, 12:00 pm,Scattered Thunderstorms,89,102,36,0.01,50,76,65,7,30.00,13-07-2023 10:02,KHWO
14/07/2023, 1:00 pm,Scattered Thunderstorms,90,101,55,0.02,50,76,64,9,30.00,13-07-2023 10:02,KHWO
14/07/2023, 2:00 pm,Thunderstorms,89,101,65,0.03,75,76,64,9,29.99,13-07-2023 10:02,KHWO
14/07/2023, 3:00 pm,Scattered Thunderstorms,89,101,46,0.02,50,76,65,9,29.98,13-07-2023 10:02,KHWO
14/07/2023, 4:00 pm,Isolated Thunderstorms,89,100,31,0.01,35,75,64,9,29.96,13-07-2023 10:02,KHWO
14/07/2023, 5:00 pm,Partly Cloudy,89,100,24,0,42,76,65,9,29.95,13-07-2023 10:02,KHWO
14/07/2023, 6:00 pm,Scattered Thunderstorms,88,99,37,0.02,50,76,68,10,29.95,13-07-2023 10:02,KHWO
14/07/2023, 7:00 pm,Scattered Thunderstorms,86,96,40,0.03,50,76,72,9,29.96,13-07-2023 10:02,KHWO
14/07/2023, 8:00 pm,Partly Cloudy,84,94,24,0,50,76,76,7,29.97,13-07-2023 10:02,KHWO
14/07/2023, 9:00 pm,Partly Cloudy,83,92,24,0,48,76,79,6,29.99,13-07-2023 10:02,KHWO
14/07/2023, 10:00 pm,Partly Cloudy,83,92,24,0,42,76,81,5,30.00,13-07-2023 10:02,KHWO
14/07/2023, 11:00 pm,Isolated Thunderstorms,83,92,33,0.01,35,77,82,4,30.01,13-07-2023 10:02,KHWO
13/07/2023, 10:00 am,Partly Cloudy,90,106,6,0,47,79,69,5,30.00,13-07-2023 10:01,KFLL
13/07/2023, 11:00 am,Partly Cloudy,92,107,10,0,55,78,65,4,30.01,13-07-2023 10:01,KFLL
13/07/2023, 12:00 pm,Mostly Cloudy,92,107,12,0,60,78,63,6,30.00,13-07-2023 10:01,KFLL
13/07/2023, 1:00 pm,Mostly Cloudy,91,105,17,0,78,77,65,7,29.99,13-07-2023 10:01,KFLL
13/07/2023, 2:00 pm,Scattered Thunderstorms,90,104,42,0.19,78,78,67,9,29.98,13-07-2023 10:01,KFLL
13/07/2023, 3:00 pm,Scattered Thunderstorms,89,102,45,0.09,77,77,68,9,29.97,13-07-2023 10:01,KFLL
13/07/2023, 4:00 pm,Scattered Thunderstorms,89,102,48,0.01,82,77,69,9,29.96,13-07-2023 10:01,KFLL
13/07/2023, 5:00 pm,Scattered Thunderstorms,88,101,56,0.10,80,77,70,9,29.95,13-07-2023 10:01,KFLL
13/07/2023, 6:00 pm,Scattered Thunderstorms,86,99,50,0.07,82,78,76,10,29.95,13-07-2023 10:01,KFLL
13/07/2023, 7:00 pm,Scattered Thunderstorms,82,91,38,0.01,80,77,83,8,29.96,13-07-2023 10:01,KFLL
13/07/2023, 8:00 pm,Isolated Thunderstorms,82,90,33,0.01,72,75,81,6,29.96,13-07-2023 10:01,KFLL
13/07/2023, 9:00 pm,Mostly Cloudy,81,89,24,0,63,76,84,5,29.98,13-07-2023 10:01,KFLL
13/07/2023, 10:00 pm,Partly Cloudy,81,89,20,0,52,76,86,4,29.99,13-07-2023 10:01,KFLL
13/07/2023, 11:00 pm,Partly Cloudy,81,89,19,0,50,76,84,4,29.99,13-07-2023 10:01,KFLL
14/07/2023, 12:00 am,Partly Cloudy,81,89,21,0,45,76,84,3,29.99,13-07-2023 10:02,KFLL
14/07/2023, 1:00 am,Partly Cloudy,81,89,24,0,41,76,85,2,29.98,13-07-2023 10:02,KFLL
14/07/2023, 2:00 am,Partly Cloudy,81,89,22,0,38,76,87,2,29.97,13-07-2023 10:02,KFLL
14/07/2023, 3:00 am,Partly Cloudy,80,88,20,0,31,76,88,2,29.96,13-07-2023 10:02,KFLL
14/07/2023, 4:00 am,Mostly Clear,80,88,24,0,26,76,88,2,29.96,13-07-2023 10:02,KFLL
14/07/2023, 5:00 am,Isolated Thunderstorms,80,88,32,0,35,77,89,2,29.96,13-07-2023 10:02,KFLL
14/07/2023, 6:00 am,Isolated Thunderstorms,81,89,34,0.01,35,77,88,3,29.96,13-07-2023 10:02,KFLL
14/07/2023, 7:00 am,Scattered Thunderstorms,80,88,43,0.01,50,77,88,2,29.97,13-07-2023 10:02,KFLL
14/07/2023, 8:00 am,Scattered Thunderstorms,83,93,38,0.01,50,78,86,5,29.98,13-07-2023 10:02,KFLL
14/07/2023, 9:00 am,Partly Cloudy,85,96,24,0,39,77,78,5,29.99,13-07-2023 10:02,KFLL
14/07/2023, 10:00 am,Partly Cloudy,87,99,24,0,34,77,72,6,30.00,13-07-2023 10:02,KFLL
14/07/2023, 11:00 am,Isolated Thunderstorms,89,101,32,0.01,35,76,67,7,30.00,13-07-2023 10:02,KFLL
14/07/2023, 12:00 pm,Scattered Thunderstorms,89,102,39,0.01,50,77,66,8,30.01,13-07-2023 10:02,KFLL
14/07/2023, 1:00 pm,Scattered Thunderstorms,90,102,41,0.01,50,77,65,9,30.00,13-07-2023 10:02,KFLL
14/07/2023, 2:00 pm,Scattered Thunderstorms,89,101,48,0.02,50,77,67,10,29.99,13-07-2023 10:02,KFLL
14/07/2023, 3:00 pm,Scattered Thunderstorms,89,101,36,0.01,50,76,67,10,29.98,13-07-2023 10:02,KFLL
14/07/2023, 4:00 pm,Partly Cloudy,89,100,24,0,41,76,66,10,29.96,13-07-2023 10:02,KFLL
14/07/2023, 5:00 pm,Partly Cloudy,89,101,21,0,40,76,67,10,29.95,13-07-2023 10:02,KFLL
14/07/2023, 6:00 pm,Partly Cloudy,88,99,21,0,42,77,69,11,29.96,13-07-2023 10:02,KFLL
14/07/2023, 7:00 pm,Mostly Sunny,85,96,24,0,24,76,74,10,29.97,13-07-2023 10:02,KFLL
14/07/2023, 8:00 pm,Partly Cloudy,84,95,22,0,40,77,78,7,29.97,13-07-2023 10:02,KFLL
14/07/2023, 9:00 pm,Isolated Thunderstorms,84,93,31,0.01,35,76,78,6,29.99,13-07-2023 10:02,KFLL
